Indicator	Value [MCHF/y]
CAPEX	6648.54
OPEX	4636.34
TOTEX	11284.88

Indicator	Value [ktCO2-eq/y]
GWP_construction	662.49
GWP_op	27089.12
GWP_total	27751.62
