Indicator	Value [MCHF/y]
CAPEX	7106.04
OPEX	5981.25
TOTEX	13087.29

Indicator	Value [ktCO2-eq/y]
GWP_construction	700.12
GWP_op	26419.75
GWP_total	27119.87
