Indicator	Value [MCHF/y]
CAPEX	5809.91
OPEX	1912.24
TOTEX	7722.14

Indicator	Value [ktCO2-eq/y]
GWP_construction	553.43
GWP_op	27486.48
GWP_total	28039.92
