Indicator	Value [MCHF/y]
CAPEX	7582.63
OPEX	2390.62
TOTEX	9973.26

Indicator	Value [ktCO2-eq/y]
GWP_construction	587.54
GWP_op	16922.77
GWP_total	17510.31
