Indicator	Value [MCHF/y]
CAPEX	5740.23
OPEX	2649.22
TOTEX	8389.45

Indicator	Value [ktCO2-eq/y]
GWP_construction	454.53
GWP_op	35559.66
GWP_total	36014.19
