Indicator	Value [MCHF/y]
CAPEX	7582.63
OPEX	2347.15
TOTEX	9929.78

Indicator	Value [ktCO2-eq/y]
GWP_construction	587.54
GWP_op	16922.77
GWP_total	17510.31
