Indicator	Value [MCHF/y]
CAPEX	7416.81
OPEX	6926.73
TOTEX	14343.54

Indicator	Value [ktCO2-eq/y]
GWP_construction	777.45
GWP_op	28044.57
GWP_total	28822.02
