Indicator	Value [MCHF/y]
CAPEX	7106.04
OPEX	6335.00
TOTEX	13441.04

Indicator	Value [ktCO2-eq/y]
GWP_construction	700.12
GWP_op	26419.75
GWP_total	27119.87
