Indicator	Value [MCHF/y]
CAPEX	7264.74
OPEX	6630.05
TOTEX	13894.79

Indicator	Value [ktCO2-eq/y]
GWP_construction	732.34
GWP_op	27630.77
GWP_total	28363.11
