Indicator	Value [MCHF/y]
CAPEX	7556.62
OPEX	2456.69
TOTEX	10013.31

Indicator	Value [ktCO2-eq/y]
GWP_construction	562.95
GWP_op	18540.59
GWP_total	19103.53
