Indicator	Value [MCHF/y]
CAPEX	5811.59
OPEX	3650.82
TOTEX	9462.40

Indicator	Value [ktCO2-eq/y]
GWP_construction	465.85
GWP_op	34115.24
GWP_total	34581.09
