Indicator	Value [MCHF/y]
CAPEX	5851.11
OPEX	2804.53
TOTEX	8655.65

Indicator	Value [ktCO2-eq/y]
GWP_construction	559.24
GWP_op	28039.63
GWP_total	28598.86
