Indicator	Value [MCHF/y]
CAPEX	9739.25
OPEX	1165.03
TOTEX	10904.29

Indicator	Value [ktCO2-eq/y]
GWP_construction	689.08
GWP_op	810.92
GWP_total	1500.00
