Indicator	Value [MCHF/y]
CAPEX	10007.40
OPEX	1126.79
TOTEX	11134.19

Indicator	Value [ktCO2-eq/y]
GWP_construction	607.59
GWP_op	667.41
GWP_total	1275.00
