Indicator	Value [MCHF/y]
CAPEX	6945.07
OPEX	2357.75
TOTEX	9302.83

Indicator	Value [ktCO2-eq/y]
GWP_construction	645.67
GWP_op	16854.33
GWP_total	17500.00
