Indicator	Value [MCHF/y]
CAPEX	8256.26
OPEX	1353.42
TOTEX	9609.69

Indicator	Value [ktCO2-eq/y]
GWP_construction	857.40
GWP_op	9142.60
GWP_total	10000.00
