Indicator	Value [MCHF/y]
CAPEX	9286.72
OPEX	748.95
TOTEX	10035.67

Indicator	Value [ktCO2-eq/y]
GWP_construction	747.85
GWP_op	4252.15
GWP_total	5000.00
