Entity,Code,Year,Coal per capita (kWh),Oil per capita (kWh),Gas per capita (kWh),Nuclear per capita (kWh - equivalent),Hydro per capita (kWh - equivalent),Wind per capita (kWh - equivalent),Solar per capita (kWh - equivalent),Other renewables per capita (kWh - equivalent)
Africa,,1965,1010.4603881835938,1065.9554443359375,29.810510635375977,0,128.43716430664062,0,,
Africa,,1966,984.3585815429688,1125.6029052734375,32.50480270385742,0,139.71664428710938,0,,
Africa,,1967,981.1675415039062,1093.556640625,31.32707405090332,0,142.2195587158203,0,,
Africa,,1968,994.8810424804688,1127.1995849609375,30.957361221313477,0,162.1884002685547,0,,
Africa,,1969,978.623291015625,1120.5709228515625,35.26673126220703,0,184.4984588623047,0,,
Africa,,1970,992.5967407226562,1193.493408203125,42.703060150146484,0,224.79962158203125,0,,
Africa,,1971,1026.8880615234375,1269.6685791015625,49.34605407714844,0,206.23248291015625,0,0,1.4036046266555786
Africa,,1972,1003.5864868164062,1333.913818359375,64.44154357910156,0,228.88296508789062,0,0,1.3758140802383423
Africa,,1973,1040.3668212890625,1398.6199951171875,100.62931060791016,0,235.822998046875,0,0,1.3806955814361572
Africa,,1974,1054.50390625,1406.6776123046875,110.29093170166016,0,261.28631591796875,0,0,1.3839746713638306
Africa,,1975,1087.7935791015625,1438.2470703125,129.35049438476562,0,268.9617614746094,0,0,1.324072003364563
Africa,,1976,1128.8992919921875,1531.3597412109375,143.10028076171875,0,290.0310974121094,0,0,1.3858158588409424
Africa,,1977,1122.458740234375,1586.939208984375,155.76634216308594,0,310.03167724609375,0,0,1.3772858381271362
Africa,,1978,1060.8602294921875,1625.60986328125,216.1835174560547,0,304.0140686035156,0,0,1.3820477724075317
Africa,,1979,1095.1317138671875,1664.4344482421875,321.34735107421875,0,316.4271545410156,0,0,1.3852672576904297
Africa,,1980,1141.0008544921875,1715.496337890625,392.3580627441406,0,299.8773193359375,0,0,1.3870811462402344
Africa,,1981,1297.5382080078125,1803.7852783203125,466.3047180175781,0,302.8952941894531,0,0,1.4201937913894653
Africa,,1982,1391.1275634765625,1835.6436767578125,489.5174865722656,0,294.5421447753906,0,0,1.4946610927581787
Africa,,1983,1375.6488037109375,1860.3468017578125,523.2130126953125,0,258.0531921386719,0,0,1.4160763025283813
Africa,,1984,1430.4017333984375,1840.744384765625,487.306884765625,20.881872177124023,246.6627197265625,0,0,1.4005485773086548
Africa,,1985,1434.794677734375,1835.6614990234375,508.2563781738281,27.489377975463867,266.5242614746094,0,0,1.5651880502700806
Africa,,1986,1427.1080322265625,1751.80810546875,555.1232299804688,44.26268768310547,267.99395751953125,0,0,3.4964406490325928
Africa,,1987,1427.0933837890625,1795.3565673828125,557.1516723632812,30.148555755615234,249.91961669921875,0,0,3.399473190307617
Africa,,1988,1491.4337158203125,1820.0050048828125,600.5615234375,49.88538360595703,265.5198669433594,0,0,3.1561670303344727
Africa,,1989,1362.0283203125,1831.9549560546875,605.4827880859375,51.3332633972168,271.23858642578125,0,0,3.023616313934326
Africa,,1990,1392.3671875,1812.3319091796875,632.41943359375,38.03311538696289,268.58331298828125,0,0,3.847651243209839
Africa,,1991,1318.8692626953125,1774.489501953125,620.43603515625,40.08106231689453,277.04864501953125,0,0,3.8414306640625
Africa,,1992,1292.4237060546875,1761.4798583984375,633.9542846679688,39.660438537597656,257.4705505371094,0,0,3.9008452892303467
Africa,,1993,1278.4178466796875,1730.6492919921875,605.1657104492188,30.190784454345703,245.8089141845703,0.008677126839756966,0,4.248401165008545
Africa,,1994,1278.7957763671875,1746.9334716796875,617.38623046875,39.33885192871094,243.4941864013672,0.02283555082976818,0,3.6785097122192383
Africa,,1995,1286.0863037109375,1766.1153564453125,643.0540771484375,44.7066650390625,246.40078735351562,0.025985870510339737,0,4.340860366821289
Africa,,1996,1271.7945556640625,1759.6405029296875,658.4407958984375,45.43582534790039,250.5831298828125,0.028557397425174713,0,5.271827697753906
Africa,,1997,1272.3514404296875,1767.5555419921875,629.4969482421875,47.610801696777344,250.4998321533203,0.028229689225554466,0,5.700423240661621
Africa,,1998,1213.0941162109375,1765.203369140625,646.4435424804688,49.96268844604492,255.1635284423828,0.02909262105822563,0,6.886183738708496
Africa,,1999,1220.4744873046875,1787.1796875,636.7870483398438,46.020198822021484,264.0700988769531,0.07395973801612854,0,6.660024166107178
Africa,,2000,1188.3468017578125,1751.4354248046875,686.6007080078125,45.520084381103516,274.395751953125,0.6399031281471252,0.04354448243975639,8.741581916809082
Africa,,2001,1174.5374755859375,1724.2264404296875,763.791259765625,36.367462158203125,285.92559814453125,1.4693489074707031,0.05290130898356438,8.756062507629395
Africa,,2002,1097.6427001953125,1737.541748046875,787.744140625,39.45222091674805,291.52899169921875,1.5209096670150757,0.05761035904288292,8.396130561828613
Africa,,2003,1166.0078125,1748.1431884765625,815.7156982421875,40.40186309814453,274.5509033203125,1.78079092502594,0.06667698174715042,9.228049278259277
Africa,,2004,1252.0791015625,1774.932861328125,876.0692749023438,41.34678268432617,281.1860656738281,2.4768528938293457,0.07919798791408539,10.166959762573242
Africa,,2005,1134.167724609375,1806.3760986328125,881.7091064453125,33.86880874633789,277.6597595214844,2.4390616416931152,0.09183436632156372,10.000614166259766
Africa,,2006,1122.322998046875,1782.04736328125,898.033447265625,29.147235870361328,278.87017822265625,2.582908868789673,0.1148429587483406,12.300804138183594
Africa,,2007,1112.781982421875,1801.3515625,934.6305541992188,31.8863468170166,279.52166748046875,2.9838309288024902,0.1482134461402893,9.922377586364746
Africa,,2008,1195.521484375,1847.7191162109375,946.8812255859375,35.504974365234375,275.89813232421875,3.7323660850524902,0.20672687888145447,10.039430618286133
Africa,,2009,1160.857666015625,1861.689208984375,928.7444458007812,33.87653732299805,274.4649963378906,4.381110191345215,0.26415225863456726,10.563459396362305
Africa,,2010,1120.78857421875,1891.857177734375,943.642822265625,34.665771484375,287.6209716796875,6.101235389709473,0.576983630657196,10.817575454711914
Africa,,2011,1075.8521728515625,1813.7220458984375,994.483642578125,32.02717971801758,286.49627685546875,6.173556327819824,1.557521104812622,10.808073043823242
Africa,,2012,1022.0624389648438,1870.3731689453125,1047.9075927734375,31.1778507232666,278.68505859375,6.303047180175781,2.4871609210968018,11.008940696716309
Africa,,2013,1006.3359375,1889.0081787109375,1041.583740234375,32.849449157714844,285.5201721191406,8.72061538696289,1.9111618995666504,11.686464309692383
Africa,,2014,1027.2227783203125,1859.83251953125,1043.287841796875,31.116260528564453,291.6874084472656,11.895029067993164,4.476204872131348,13.629611015319824
Africa,,2015,946.3817138671875,1859.83837890625,1120.8697509765625,26.743396759033203,274.241455078125,20.293846130371094,7.4213972091674805,17.031179428100586
Africa,,2016,977.9458618164062,1822.63134765625,1129.801513671875,31.820785522460938,259.1461181640625,24.664934158325195,11.882055282592773,16.72690200805664
Africa,,2017,952.4560546875,1794.767578125,1164.3778076171875,29.131099700927734,270.23455810546875,26.64548110961914,16.62670135498047,17.12495231628418
Africa,,2018,911.9685668945312,1769.3115234375,1209.7540283203125,23.04189682006836,279.10430908203125,30.625396728515625,20.846847534179688,17.705520629882812
Africa,,2019,941.3275146484375,1729.3004150390625,1184.7506103515625,26.291257858276367,280.95025634765625,38.956539154052734,25.98419189453125,17.512815475463867
Africa,,2020,863.7197875976562,1500.115966796875,1145.736572265625,26.223466873168945,286.7510986328125,41.7332878112793,31.459884643554688,16.671161651611328
Africa,,2021,850.9298095703125,1589.780517578125,1196.8193359375,19.05712127685547,292.2832946777344,46.51571273803711,31.46375274658203,16.155601501464844
Algeria,DZA,1965,64.86397552490234,1227.424072265625,592.0302124023438,0,94.24006652832031,0,0,0
Algeria,DZA,1966,61.292945861816406,1571.2076416015625,598.2696533203125,0,81.35794830322266,0,0,0
Algeria,DZA,1967,45.55624008178711,1426.892822265625,564.0857543945312,0,91.32682800292969,0,0,0
Algeria,DZA,1968,46.81422805786133,1475.9893798828125,576.2215576171875,0,121.84104919433594,0,0,0
Algeria,DZA,1969,57.89474868774414,1515.1719970703125,736.16064453125,0,75.91338348388672,0,0,0
Algeria,DZA,1970,66.73283386230469,1683.214111328125,672.718994140625,0,118.56584167480469,0,0,0
Algeria,DZA,1971,17.985841751098633,1845.0498046875,742.960693359375,0,65.61254119873047,0,0,0
Algeria,DZA,1972,15.216545104980469,1970.5240478515625,839.3386840820312,0,95.75496673583984,0,0,0
Algeria,DZA,1973,17.026918411254883,2094.251953125,1136.81591796875,0,141.5454864501953,0,0,0
Algeria,DZA,1974,13.683184623718262,2262.9140625,1280.232666015625,0,91.00389862060547,0,0,0
Algeria,DZA,1975,16.806655883789062,2446.4951171875,1715.46875,0,58.40015411376953,0,0,0
Algeria,DZA,1976,31.992063522338867,2734.302001953125,1971.666748046875,0,67.3230972290039,0,0,0
Algeria,DZA,1977,40.34772872924805,3003.287109375,2041.8280029296875,0,45.23884582519531,0,0,0
Algeria,DZA,1978,19.916290283203125,3016.6357421875,3184.891357421875,0,40.837276458740234,0,0,0
Algeria,DZA,1979,44.90395736694336,3502.751953125,4371.76171875,0,46.14398956298828,0,0,0
Algeria,DZA,1980,38.722984313964844,3444.158203125,5693.3818359375,0,39.535926818847656,0,0,0
Algeria,DZA,1981,26.399423599243164,3597.7607421875,7175.91650390625,0,54.59251022338867,0,0,0
Algeria,DZA,1982,474.80059814453125,3694.99755859375,7891.85107421875,0,69.2516860961914,0,0,0
Algeria,DZA,1983,410.5961608886719,4022.979736328125,8374.3740234375,0,32.930362701416016,0,0,0
Algeria,DZA,1984,441.3971252441406,4319.23486328125,7133.53515625,0,61.41265106201172,0,0,0
Algeria,DZA,1985,446.918701171875,4304.3828125,6856.76123046875,0,85.15766906738281,0,0,0
Algeria,DZA,1986,445.5188903808594,4242.90576171875,7290.9130859375,0,31.998741149902344,0,0,0
Algeria,DZA,1987,517.5565795898438,4168.390625,7246.7998046875,0,62.06442642211914,0,0,0
Algeria,DZA,1988,473.41265869140625,4057.222412109375,7942.25341796875,0,22.137983322143555,0,0,0
Algeria,DZA,1989,389.5783996582031,4139.88134765625,7276.392578125,0,26.61811065673828,0,0,0
Algeria,DZA,1990,297.53515625,4340.703125,7574.04052734375,0,15.497323989868164,0,0,0
Algeria,DZA,1991,299.5552978515625,4190.3720703125,7298.82861328125,0,32.81751251220703,0,0,0
Algeria,DZA,1992,347.6737060546875,4117.6298828125,7360.74853515625,0,21.77126121520996,0,0,0
Algeria,DZA,1993,276.9095764160156,4007.700439453125,6460.66162109375,0,37.77085494995117,0,0,0
Algeria,DZA,1994,255.57015991210938,3758.833251953125,6669.39208984375,0,17.397891998291016,0,0,0
Algeria,DZA,1995,250.7355499267578,3586.5859375,7031.8779296875,0,19.84501838684082,0,0,0
Algeria,DZA,1996,116.03607940673828,3362.969970703125,7097.1279296875,0,13.639989852905273,0,0,0
Algeria,DZA,1997,200.2005157470703,3282.90625,6523.892578125,0,7.456353187561035,0,0,0
Algeria,DZA,1998,211.08511352539062,3333.87158203125,6646.669921875,0,21.056472778320312,0,0,0
Algeria,DZA,1999,222.92784118652344,3229.501953125,6697.77734375,0,19.60163688659668,0,0,0
Algeria,DZA,2000,181.7056427001953,3322.327392578125,6153.3232421875,0,5.14387845993042,0,0,0
Algeria,DZA,2001,207.07427978515625,3394.918701171875,6273.85107421875,0,6.445079326629639,0,0,0
Algeria,DZA,2002,268.341552734375,3716.741943359375,6116.40869140625,0,5.222823143005371,0,0,0
Algeria,DZA,2003,218.43991088867188,3817.67626953125,6382.67626953125,0,23.82001495361328,0,0,0
Algeria,DZA,2004,257.2020568847656,3938.156982421875,6481.65234375,0,22.124414443969727,0,0,0
Algeria,DZA,2005,208.39454650878906,4048.703369140625,6743.9443359375,0,47.965824127197266,0,0,0
Algeria,DZA,2006,304.91534423828125,4157.00146484375,6792.23095703125,0,18.404918670654297,0,0,0
Algeria,DZA,2007,257.673095703125,4577.2265625,6843.06396484375,0,18.703506469726562,0,0,0
Algeria,DZA,2008,253.49142456054688,4892.39697265625,7026.70947265625,0,22.897567749023438,0,0,0
Algeria,DZA,2009,159.96487426757812,5098.064453125,7418.3076171875,0,27.03092384338379,0,0,0
Algeria,DZA,2010,100.20999908447266,5047.9375,7039.75,0,13.346562385559082,0,0.7018285393714905,0
Algeria,DZA,2011,87.23744201660156,5243.3203125,7309.3046875,0,28.443275451660156,0,1.3633763790130615,0
Algeria,DZA,2012,90.84017181396484,5467.4677734375,7991.16064453125,0,28.531339645385742,0,1.960008978843689,0
Algeria,DZA,2013,48.17864227294922,5599.7802734375,8421.970703125,0,7.074342250823975,0,2.043698787689209,0
Algeria,DZA,2014,53.483367919921875,5701.54443359375,9272.45703125,0,13.432844161987305,0.06958058476448059,4.176012992858887,0
Algeria,DZA,2015,38.93448257446289,5944.12939453125,9545.5302734375,0,9.828859329223633,1.287916898727417,3.9315450191497803,0
Algeria,DZA,2016,14.05302906036377,5661.05859375,9517.8583984375,0,4.753144264221191,1.257738471031189,16.17389678955078,0
Algeria,DZA,2017,51.140419006347656,5448.5771484375,9534.498046875,0,3.6007535457611084,1.2216827869415283,32.40678787231445,0
Algeria,DZA,2018,137.7034912109375,5435.3828125,10279.51171875,0,7.330371856689453,0.6262238621711731,37.77962112426758,0
Algeria,DZA,2019,111.56444549560547,5516.15185546875,10464.9072265625,0,9.306371688842773,0.6122936010360718,37.654075622558594,0
Algeria,DZA,2020,109.83432006835938,4826.228515625,9943.0361328125,0,2.9705991744995117,0.4611571431159973,41.02543258666992,0
Algeria,DZA,2021,107.65472412109375,4927.34716796875,10268.59375,,0.5453870892524719,0.6157395839691162,38.942291259765625,0
Argentina,ARG,1965,381.55169677734375,12419.2958984375,1860.77001953125,0,163.4798583984375,0,0,0
Argentina,ARG,1966,309.9407958984375,12619.6357421875,1985.2908935546875,0,163.12847900390625,0,0,0
Argentina,ARG,1967,343.442138671875,12734.9169921875,2045.6309814453125,0,164.591552734375,0,0,0
Argentina,ARG,1968,328.8564758300781,12809.876953125,2244.430908203125,0,191.14967346191406,0,0,0
Argentina,ARG,1969,387.8866882324219,13096.4951171875,2202.820068359375,0,168.89437866210938,0,0,0
Argentina,ARG,1970,490.88446044921875,11658.9345703125,2451.55419921875,0,192.80987548828125,0,0,7.51806116104126
Argentina,ARG,1971,423.6490783691406,12221.478515625,2605.2724609375,0,188.45944213867188,0,0,7.762322902679443
Argentina,ARG,1972,350.9201354980469,11973.015625,2876.888427734375,0,180.2327423095703,0,0,9.844371795654297
Argentina,ARG,1973,379.0047302246094,11862.7548828125,3221.03466796875,0,353.735595703125,0,0,7.64022970199585
Argentina,ARG,1974,464.44818115234375,11668.1201171875,3354.93603515625,115.45166778564453,580.0403442382812,0,0,7.647961139678955
Argentina,ARG,1975,445.02587890625,10874.19140625,3383.81494140625,276.11871337890625,593.869384765625,0,0,7.897318363189697
Argentina,ARG,1976,443.2791442871094,11048.87890625,3750.825927734375,277.8669738769531,564.5989379882812,0,0,7.409379482269287
Argentina,ARG,1977,412.9004821777344,11463.4267578125,3859.15625,174.2223663330078,639.5879516601562,0,0,7.663170337677002
Argentina,ARG,1978,495.8861083984375,10985.1337890625,3697.945068359375,303.6632385253906,846.4812622070312,0,0,7.546426773071289
Argentina,ARG,1979,455.08544921875,11643.158203125,3745.416015625,278.0596923828125,1147.1124267578125,0,0,11.037347793579102
Argentina,ARG,1980,399.497314453125,10645.693359375,4019.46923828125,238.01470947265625,1604.909912109375,0,0,11.330599784851074
Argentina,ARG,1981,372.6542053222656,9829.9404296875,4135.22900390625,281.96405029296875,1532.2884521484375,0,0,9.802178382873535
Argentina,ARG,1982,370.4199523925781,9203.767578125,4623.626953125,184.2762908935547,1806.5894775390625,0,0,12.746113777160645
Argentina,ARG,1983,330.8026428222656,9184.3603515625,4892.0703125,330.1798095703125,1861.227783203125,0,0,16.90633201599121
Argentina,ARG,1984,241.62489318847656,8595.34375,5124.6005859375,442.8443908691406,1976.609619140625,0,0,12.343728065490723
Argentina,ARG,1985,350.7911682128906,7860.669921875,5152.759765625,541.4666748046875,2021.1309814453125,0,0,12.678096771240234
Argentina,ARG,1986,394.4546203613281,8134.4423828125,5480.396484375,527.8695068359375,2025.6778564453125,0,0,12.89301586151123
Argentina,ARG,1987,430.9740905761719,8547.638671875,5398.20166015625,588.259765625,2077.803466796875,0,0,10.84933090209961
Argentina,ARG,1988,434.88507080078125,8473.0888671875,6209.22265625,519.4967651367188,1424.7752685546875,0,0,12.394399642944336
Argentina,ARG,1989,463.5655517578125,7662.0537109375,6425.224609375,444.760986328125,1212.9779052734375,0,0,10.525605201721191
Argentina,ARG,1990,376.0466003417969,7049.94580078125,6049.30810546875,633.3783569335938,1605.75830078125,0,0,13.018097877502441
Argentina,ARG,1991,326.31005859375,7263.11767578125,6073.89794921875,665.3092041015625,1418.5799560546875,0,0,12.64260196685791
Argentina,ARG,1992,362.9111328125,7536.47802734375,6479.59716796875,599.2499389648438,1690.1912841796875,0,0,12.375486373901367
Argentina,ARG,1993,237.5614776611328,7293.27587890625,6753.37255859375,647.3557739257812,2068.955322265625,0,0,9.020751953125
Argentina,ARG,1994,205.3650665283203,7600.63330078125,6855.02783203125,679.2186279296875,2345.353271484375,0,0,9.186561584472656
Argentina,ARG,1995,212.87803649902344,7451.73486328125,7536.3642578125,575.6800537109375,2250.2216796875,0,0,10.908523559570312
Argentina,ARG,1996,220.3578643798828,7370.90625,8545.083984375,600.4879150390625,1885.258544921875,0.8068993091583252,0,20.19860076904297
Argentina,ARG,1997,171.8495330810547,7720.3076171875,7783.83154296875,633.51318359375,2315.728515625,1.2100794315338135,0,16.00321388244629
Argentina,ARG,1998,228.41436767578125,7854.82568359375,8227.4365234375,586.410888671875,2170.83447265625,2.66816782951355,0.00139414775185287,18.313432693481445
Argentina,ARG,1999,271.0782165527344,7868.978515625,8629.6953125,552.91796875,1734.98486328125,2.8202571868896484,0.0021099618170410395,22.934499740600586
Argentina,ARG,2000,203.7560272216797,7184.48876953125,8759.431640625,475.37158203125,2291.696533203125,2.7875494956970215,0.002885451540350914,33.42160415649414
Argentina,ARG,2001,165.17091369628906,6580.57080078125,8111.201171875,533.859375,2882.976318359375,3.8902676105499268,0.003390655852854252,31.08637046813965
Argentina,ARG,2002,121.71136474609375,6178.46044921875,7812.15771484375,432.6776428222656,2771.43505859375,5.6859612464904785,0.0036416100338101387,44.8972053527832
Argentina,ARG,2003,146.86737060546875,6233.53466796875,8829.333984375,552.8211669921875,2573.6767578125,5.935653209686279,0.004951999522745609,73.80435180664062
Argentina,ARG,2004,247.31961059570312,6616.6123046875,9562.806640625,565.3004760742188,2280.52880859375,5.423577308654785,0.005239187739789486,71.94426727294922
Argentina,ARG,2005,281.8416442871094,6858.7822265625,10101.837890625,485.56591796875,2519.094482421875,5.280216693878174,0.005963666830211878,75.22331237792969
Argentina,ARG,2006,252.57958984375,7160.9228515625,10346.3037109375,536.5686645507812,2753.0927734375,5.04338264465332,0.0065185013227164745,85.00999450683594
Argentina,ARG,2007,361.864990234375,7906.0361328125,10762.9951171875,495.98486328125,2224.525634765625,4.388679027557373,0.007769654039293528,86.1392593383789
Argentina,ARG,2008,437.02587890625,7910.4384765625,10775.5869140625,497.45489501953125,2187.4404296875,2.9412307739257812,0.010049305856227875,96.0508804321289
Argentina,ARG,2009,237.655029296875,7486.087890625,10334.16015625,541.6973266601562,2388.141845703125,2.5408263206481934,0.0052491445094347,93.75160217285156
Argentina,ARG,2010,329.4248962402344,8024.25537109375,10291.390625,469.5685729980469,2264.1240234375,1.720600962638855,0.005827825982123613,112.58642578125
Argentina,ARG,2011,353.7867736816406,8228.5009765625,10609.6953125,410.015380859375,2082.113525390625,1.7752488851547241,0.10756029188632965,109.63462829589844
Argentina,ARG,2012,327.3648376464844,8651.7724609375,10936.17578125,403.4139099121094,1915.13671875,24.28770637512207,0.5368594527244568,113.49479675292969
Argentina,ARG,2013,354.045166015625,9095.25,10908.0595703125,384.70831298828125,2116.6845703125,29.281930923461914,0.9736235737800598,121.54691314697266
Argentina,ARG,2014,372.7168273925781,8910.361328125,10824.970703125,336.1925354003906,2059.68896484375,39.36115646362305,1.0130491256713867,111.01937103271484
Argentina,ARG,2015,367.1265563964844,8991.408203125,10830.439453125,422.2812194824219,2021.6614990234375,37.09388732910156,0.9179442524909973,112.44683837890625
Argentina,ARG,2016,280.1441650390625,8625.775390625,11080.60546875,489.172119140625,1830.6632080078125,33.67851638793945,0.8782072067260742,83.55414581298828
Argentina,ARG,2017,285.0728759765625,8441.541015625,10992.9833984375,353.8534851074219,1913.678466796875,37.04285430908203,0.994381308555603,100.9189453125
Argentina,ARG,2018,309.0350036621094,7962.1630859375,10978.556640625,393.2908630371094,1925.120361328125,84.25688934326172,6.4489426612854,114.40351867675781
Argentina,ARG,2019,181.4167022705078,7251.39990234375,10397.099609375,476.90887451171875,1619.026611328125,294.0828552246094,47.07346725463867,117.61376953125
Argentina,ARG,2020,221.59869384765625,6579.75390625,9720.2099609375,594.5509643554688,1375.4041748046875,546.8444213867188,78.11953735351562,159.95701599121094
Argentina,ARG,2021,400.2538146972656,7468.236328125,10072.212890625,596.3616943359375,1124.427001953125,742.3040771484375,125.97250366210938,147.26336669921875
Asia,,1965,1374.9964599609375,1178.4697265625,49.659576416015625,0.03744617477059364,223.06410217285156,0,0,0.16850806772708893
Asia,,1966,1419.4635009765625,1291.6534423828125,55.94101333618164,0.8541723489761353,227.1764678955078,0,0,0.2007451206445694
Asia,,1967,1341.4315185546875,1447.698486328125,63.47609329223633,0.8976353406906128,207.089599609375,0,0,0.2777461111545563
Asia,,1968,1328.3985595703125,1594.34326171875,72.9148178100586,1.453086256980896,224.5023651123047,0,0,0.2802827060222626
Asia,,1969,1462.529541015625,1791.737060546875,87.78553009033203,2.4528865814208984,227.32998657226562,0,0,0.2718594968318939
Asia,,1970,1606.52099609375,2005.314697265625,101.93889617919922,7.801852226257324,227.07740783691406,0,0,0.5689345598220825
Asia,,1971,1685.528564453125,2178.93798828125,113.50830078125,11.6806058883667,242.50912475585938,0,0,0.5404644012451172
Asia,,1972,1710.846435546875,2300.483154296875,123.24722290039062,13.400382995605469,244.9729766845703,0,0,0.5627834796905518
Asia,,1973,1711.2283935546875,2555.588623046875,147.2359161376953,14.866851806640625,222.5826873779297,0,0,0.5872721076011658
Asia,,1974,1714.1534423828125,2495.498046875,170.45541381835938,26.601919174194336,247.9391326904297,0,0,0.6526351571083069
Asia,,1975,1813.0877685546875,2423.668212890625,191.2744140625,32.95327377319336,261.43572998046875,0,0,0.7399659156799316
Asia,,1976,1817.5667724609375,2560.865234375,208.62094116210938,43.1349983215332,263.4175720214844,0,0,0.63532555103302
Asia,,1977,1902.0362548828125,2675.14501953125,247.99386596679688,38.602970123291016,253.66673278808594,0,0,0.8854088187217712
Asia,,1978,1956.7047119140625,2788.963134765625,287.9352111816406,74.29800415039062,262.0304260253906,0,0,1.0963168144226074
Asia,,1979,2014.3642578125,2836.873046875,344.2163391113281,89.84794616699219,277.90704345703125,0,0,2.0746967792510986
Asia,,1980,2091.9755859375,2629.775146484375,351.9457092285156,103.6876220703125,292.0793762207031,0,0,3.523513078689575
Asia,,1981,2119.418212890625,2554.71875,354.4820251464844,109.29533386230469,305.51025390625,0,0,5.479879379272461
Asia,,1982,2161.69580078125,2496.241943359375,371.3757629394531,125.37940216064453,296.8274841308594,0,0,15.364109992980957
Asia,,1983,2253.923095703125,2536.602294921875,391.9859619140625,147.08673095703125,304.46392822265625,0,0,17.462106704711914
Asia,,1984,2407.715576171875,2611.662109375,472.6146240234375,173.4700469970703,299.2351989746094,0,0,18.78253173828125
Asia,,1985,2736.89013671875,2807.66259765625,738.8441772460938,209.10162353515625,347.5172424316406,0,0,19.60205078125
Asia,,1986,2792.38037109375,2813.453125,814.4924926757812,217.9500274658203,343.12664794921875,0,0,20.181386947631836
Asia,,1987,2928.271484375,2851.30810546875,850.2617797851562,252.78048706054688,348.28912353515625,0,0,20.121320724487305
Asia,,1988,3061.4404296875,2997.1279296875,894.5708618164062,233.74105834960938,392.1531982421875,0,0,21.283693313598633
Asia,,1989,3124.1572265625,3078.873779296875,951.5706176757812,239.2789764404297,393.4041748046875,0,0,22.54827880859375
Asia,,1990,3121.43408203125,3198.60888671875,971.1787109375,252.6126708984375,407.17041015625,0.030546465888619423,0.0036602600011974573,17.757652282714844
Asia,,1991,3186.93017578125,3252.15380859375,1010.389404296875,265.1217041015625,404.5299072265625,0.1108132153749466,0.003596883499994874,17.801715850830078
Asia,,1992,3234.07177734375,3385.58642578125,1057.7423095703125,267.7291564941406,400.80560302734375,0.19565390050411224,0.01373391691595316,17.75316047668457
Asia,,1993,3329.8623046875,3462.212158203125,1036.6727294921875,292.0674743652344,438.5421142578125,0.2703101336956024,0.024866217747330666,17.31065559387207
Asia,,1994,3436.1923828125,3588.583740234375,1103.4332275390625,307.11334228515625,428.65673828125,0.49674615263938904,0.0309342909604311,20.130035400390625
Asia,,1995,3437.962890625,3729.720458984375,1155.123291015625,333.6094970703125,455.9678955078125,0.9437569379806519,0.04192511737346649,24.018951416015625
Asia,,1996,3530.909423828125,3834.160400390625,1218.39404296875,347.33697509765625,446.4494323730469,0.815305769443512,0.06055491417646408,23.96658706665039
Asia,,1997,3486.539794921875,3959.315185546875,1263.0667724609375,364.3375549316406,438.49127197265625,0.9841238260269165,0.09575938433408737,26.713088989257812
Asia,,1998,3432.76025390625,3830.36328125,1300.9090576171875,373.9498596191406,458.4815673828125,1.183504343032837,0.13582053780555725,27.978578567504883
Asia,,1999,3470.717529296875,3899.130126953125,1385.5140380859375,375.1831359863281,440.66650390625,1.6257545948028564,0.19676998257637024,30.23189926147461
Asia,,2000,3560.418212890625,3984.447021484375,1442.4522705078125,380.86529541015625,448.0003662109375,1.8836435079574585,0.30178388953208923,32.741458892822266
Asia,,2001,3681.2529296875,3974.936279296875,1516.1875,378.46893310546875,474.3357849121094,2.4819529056549072,0.42989304661750793,33.00213623046875
Asia,,2002,3916.08544921875,4029.339111328125,1583.720703125,380.8414611816406,482.0985412597656,2.640623092651367,0.5865340828895569,33.62025451660156
Asia,,2003,4428.453125,4141.04541015625,1674.791015625,332.5564880371094,491.6893310546875,3.4312400817871094,0.7867091298103333,34.68965148925781
Asia,,2004,4923.2919921875,4340.60400390625,1778.1414794921875,374.6016845703125,568.589111328125,5.975192546844482,1.019787073135376,36.204158782958984
Asia,,2005,5530.85009765625,4334.73095703125,1891.246337890625,384.0478515625,578.5355834960938,7.380556106567383,1.2733105421066284,40.289772033691406
Asia,,2006,5897.3466796875,4396.35498046875,1982.6702880859375,387.18072509765625,625.402099609375,11.3557710647583,1.5513324737548828,42.87504196166992
Asia,,2007,6335.00244140625,4483.43310546875,2114.3134765625,364.87060546875,644.958984375,14.818511009216309,1.8280396461486816,47.17971420288086
Asia,,2008,6437.6298828125,4489.3740234375,2234.9296875,348.07049560546875,719.1033935546875,22.268543243408203,2.1783716678619385,52.516212463378906
Asia,,2009,6577.3837890625,4475.50537109375,2272.704345703125,357.884033203125,686.587646484375,33.998722076416016,2.766181230545044,58.57235336303711
Asia,,2010,6817.4306640625,4688.078125,2470.884765625,370.50628662109375,777.3726196289062,51.41975402832031,3.863245725631714,66.79666900634766
Asia,,2011,7255.13037109375,4770.86572265625,2623.3974609375,302.29254150390625,773.8690185546875,71.4056625366211,6.708312034606934,72.86840057373047
Asia,,2012,7355.890625,4931.51220703125,2730.363037109375,212.16290283203125,861.485107421875,91.88980865478516,9.932666778564453,78.4151840209961
Asia,,2013,7429.2490234375,4969.46044921875,2772.64892578125,211.1372833251953,915.2374267578125,116.05936431884766,18.340757369995117,86.45198059082031
Asia,,2014,7497.75927734375,5000.8271484375,2856.30712890625,223.85806274414062,983.2810668945312,130.28016662597656,36.629024505615234,98.887451171875
